PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Julie Dufour,LM,81,84,77,78,82,51,61
Giovanna Hoffmann,ST,81,81,80,71,78,47,75
Edmond Tapsoba,CB,81,75,56,68,70,82,80
Karim Adeyemi,RM,81,96,76,72,82,36,69
Anthony Elanga,RW,81,92,72,76,82,39,70
Erëleta Memeti,RM,81,85,73,76,81,53,63
Lukáš Hrádecký,GK,81,83,79,64,83,40,81
David Neres,LW,81,86,76,75,86,46,61
Evan Ndicka,CB,81,74,53,69,69,81,82
Perle Morroni,LB,81,84,45,76,79,77,67
Isi,CAM,81,84,77,80,82,39,65
Mathilde Bourdieu,ST,81,83,82,70,80,36,76
Wladimiro Falcone,GK,81,83,81,75,84,27,76
Lucas Hernández,CB,81,71,54,72,70,82,77
Randal Kolo Muani,ST,81,90,79,71,80,38,65
Morata,ST,81,78,81,74,80,31,78
Cecilia Salvai,CB,81,73,49,70,67,82,80
Théa Gréboval,CB,81,60,60,72,65,82,82
Gonçalo Inácio,CB,81,77,37,71,73,82,81
Hannah Blundell,LB,81,69,54,71,73,82,70
Alyssa Thompson,LM,81,86,74,74,82,41,62
Leonardo Balerdi,CB,81,77,46,65,69,82,79
Elisabeth Terland,ST,81,79,80,73,79,36,71
Andrej Kramarić,CAM,81,67,82,78,84,33,73
Christopher Nkunku,CAM,81,77,79,80,82,40,59
Mohamed Simakan,CB,81,76,43,65,69,82,82
Danilo Pereira,CB,81,47,64,68,71,82,84
Arda Güler,RM,81,70,77,83,83,52,50
Pierre-Emerick Aubameyang,ST,81,82,83,72,78,36,63
Tim Kleindienst,ST,81,67,82,62,70,45,88
Simon Banza,ST,81,79,81,62,77,36,79
Nayef Aguerd,CB,81,72,50,67,65,82,77
Victor Boniface,ST,81,67,83,66,80,38,79
Mauro Icardi,ST,81,67,82,71,76,40,73
Fikayo Tomori,CB,81,81,40,60,67,82,78
Niklas Süle,CB,81,61,51,68,67,81,79
Rayan Cherki,RW,81,75,75,80,88,21,65
Amanda Ilestedt,CB,81,66,48,65,63,83,76
Edin Džeko,ST,81,55,82,74,77,40,72
Milan Škriniar,CB,81,57,52,60,65,83,81
Élisa De Almeida,CB,81,74,34,64,61,82,80
Paulina Dudek,CB,81,60,46,62,68,85,72
Lauren,CB,81,72,33,58,64,82,83
Laia Aleixandri,CB,81,77,35,63,59,82,74
Raíllo,CB,81,41,36,59,62,83,84
Barış Alper Yılmaz,LM,80,93,77,72,79,69,90
Ruben Loftus-Cheek,CM,80,81,76,79,80,76,80
Franck Yannick Kessié,CDM,80,78,77,73,78,78,86
Quinten Timber,CM,80,77,78,76,80,74,83
Marcel Sabitzer,CDM,80,74,80,80,80,76,76
André Onana,GK,80,81,75,85,83,61,77
Fredrik Aursnes,CM,80,74,71,78,80,77,82
Ismaël Bennacer,CDM,80,76,72,80,83,76,74
Sydney Lohmann,RM,80,74,76,78,82,70,81
Fred,CM,80,77,71,78,82,76,75
Nerea Eizagirre,CM,80,79,83,78,82,62,75
Lorenzo Pellegrini,CAM,80,75,77,80,80,73,73
Maxim De Cuyper,LB,80,76,73,80,79,75,75
Destiny Udogie,LB,80,88,64,73,78,76,79
Mohammed Kudus,RW,80,89,76,72,86,60,74
Álvaro Carreras,LB,80,85,65,75,79,73,80
Claudia Zornoza,CDM,80,73,77,79,81,71,75
Gabriel Sara,CM,80,74,74,83,79,68,78
Warren Zaïre-Emery,CM,80,79,68,76,79,75,79
Mauro Arambarri,CM,80,65,79,76,77,79,79
Curtis Jones,CAM,80,74,74,76,82,72,76
Elliot Anderson,CDM,80,71,68,79,81,77,78
Shei,RB,80,85,71,73,82,75,67
Lucas Paquetá,CM,80,68,78,78,84,69,75
Mingueza,RB,80,80,66,77,77,76,76
Esmee Brugts,LB,80,79,72,76,79,76,70
Andrey Santos,CM,80,74,69,74,78,77,80
Brice Samba,GK,80,78,80,80,80,53,80
Gift Monday,ST,80,88,75,70,80,61,77
Ola Aina,RB,80,88,63,71,75,78,75
Jonathan Clauss,RB,80,85,69,76,78,73,69
Bernd Leno,GK,80,80,79,76,81,53,80
Robin Gosens,LB,80,72,74,73,76,77,77
Douglas Luiz,CM,80,67,75,82,80,75,70
Lynn Wilms,RB,80,79,66,77,73,77,77
Georgiy Sudakov,CAM,80,81,77,78,81,60,72
Raphaël Guerreiro,LB,80,69,78,85,88,74,54
Mario Pašalić,CM,80,69,78,77,81,67,76
Noussair Mazraoui,RB,80,75,66,76,80,77,72
Dominik Livaković,GK,80,80,76,71,83,56,80
Lisa Karl,LB,80,81,64,69,80,79,73
Wilfried Singo,CB,80,80,59,70,73,79,84
Verena Hanshaw,LB,80,78,62,77,77,78,73
Uğurcan Çakır,GK,80,81,76,74,79,54,80
Xaver Schlager,CDM,80,69,70,74,78,75,78
Stina Johannes,GK,80,78,80,77,78,52,79
Nerea Nevado,LB,80,81,60,77,77,76,73
Lucas Digne,LB,80,69,68,79,76,77,74
Piotr Zieliński,CM,80,76,76,80,82,70,59
Deyna Castellanos,ST,80,74,80,80,82,55,72
Kieran Trippier,RB,80,66,65,83,77,80,71
Ruiz de Galarreta,CDM,80,69,65,77,79,76,76
Anatoliy Trubin,GK,80,77,76,77,84,45,83
Maria-Luisa Grohs,GK,80,78,79,74,78,54,79
Yazmeen Ryan,LM,80,82,75,76,78,52,79
Marion Torrent,CDM,80,75,58,75,76,82,75
Gabi Nunes,ST,80,85,79,74,81,39,83
Ellyes Skhiri,CDM,80,64,73,74,75,80,74
Rodrigo Bentancur,CDM,80,64,68,78,79,78,72
Carson Pickett,LB,80,81,57,75,72,77,77
Bryan Cristante,CM,80,52,74,78,75,78,81
Sofia Jakobsson,LM,80,81,77,78,78,54,70
Javi Galán,LB,80,78,56,75,79,77,73
Alex Iwobi,LM,80,76,74,77,81,56,73
Mikkel Damsgaard,CAM,80,68,73,82,81,66,67
Oriane Jean-François,CDM,80,71,68,72,72,79,75
Lewis Hall,LB,80,77,62,78,79,77,64
Frederik Rønnow,GK,80,80,80,69,82,47,78
Mohamed Amoura,ST,80,90,81,71,86,47,61
Sveindís Jane Jónsdóttir,RM,80,92,72,74,81,46,71
Rosemonde Kouassi,LM,80,94,79,71,80,37,75
Bento,GK,80,79,76,77,83,39,81
Franck Honorat,RM,80,84,78,79,78,53,63
Christen Press,ST,80,79,75,80,83,46,72
Jessie Fleming,CM,80,82,74,78,82,68,51
Julian Quiñones,ST,80,88,79,70,79,36,83
Pascal Groß,CDM,80,48,75,84,79,72,76
Noni Madueke,RW,80,88,75,74,83,45,69
Naomie Feller,RW,80,91,80,70,81,37,75
Jack Grealish,LW,80,72,76,80,85,53,67
Benjamin Henrichs,RB,80,73,54,76,78,78,74
Tino Livramento,RB,80,82,51,72,78,76,74
Noa Lang,LW,80,80,77,73,84,50,68
Benjamin Šeško,ST,80,83,80,65,78,46,80
Océane Deslandes,CB,80,69,55,75,74,80,79
Đorđe Petrović,GK,80,80,78,73,82,41,78
Adriana Nanclares,GK,80,80,77,70,81,45,79
Sydney Leroux,ST,80,75,80,78,77,44,77
Pedro Neto,RM,80,91,76,74,82,40,68
Antoine Semenyo,RM,80,80,78,73,81,40,79
Andreia Jacinto,CM,80,74,65,78,77,65,72
Sarai Linder,LB,80,79,52,71,76,77,76
Benjamin André,CDM,80,55,64,73,76,79,83
Steven Bergwijn,LM,80,80,78,76,84,41,71
Gabriel Jesus,ST,80,81,79,74,86,39,71
Harvey Barnes,LW,80,83,80,75,81,43,68
Midge Purce,RM,80,86,74,76,79,42,73
Kerolin Nicoli,RM,80,81,74,76,81,42,75
Savannah DeMelo,CM,80,66,76,81,80,59,67
Aaron Wan-Bissaka,RB,80,80,51,69,77,78,73
Pierre Kalulu,CB,80,80,53,68,70,81,76
Valentin Castellanos,ST,80,75,80,71,81,45,75
Vivien Endemann,RW,80,85,75,74,79,45,69
Khiara Keating,GK,80,78,79,81,80,31,78
Nicolas Pépé,RM,80,88,77,76,82,36,67
Boulaye Dia,ST,80,84,81,67,78,43,73
Mario Hermoso,CB,80,72,49,73,71,80,79
Édouard Mendy,GK,80,78,77,75,81,34,79
Ermedin Demirović,ST,80,72,81,73,78,42,78
Predrag Rajković,GK,80,78,78,76,84,29,79
Ayoub El Kaabi,ST,80,82,82,62,75,46,77
Nicolas Jackson,ST,80,82,77,69,79,40,77
Jade Le Guilly,RB,80,72,55,73,72,79,73
Hans Vanaken,CAM,80,45,79,84,77,60,78
Fermín,CAM,80,74,75,75,82,62,55
Marcus Rashford,LM,80,87,82,77,80,33,63
Christos Tzolis,LM,80,78,77,75,83,38,71
Ewelina Kamczyk,CAM,80,78,76,79,82,42,65
Konstantinos Fortounis,CAM,80,73,77,82,80,43,66
Jérémy Doku,LW,80,91,71,72,87,32,68
Igor Paixão,LM,80,83,80,75,81,32,70
Jerdy Schouten,CDM,80,60,59,72,76,80,73
Gonçalo Ramos,ST,80,73,79,64,77,48,79
Lilla Turányi,CB,80,71,55,66,63,79,86
Edna Imade,ST,80,76,81,64,74,45,80
Dominic Solanke,ST,80,71,80,66,77,42,83
Vicky López,CAM,80,82,75,77,81,47,57
Thomas Müller,CAM,80,59,79,82,78,55,65
Vincenzo Grifo,LM,80,70,76,82,81,43,66
Armand Laurienté,LW,80,91,77,74,83,36,57
Christian Nørgaard,CDM,80,49,65,74,71,79,79
Levi Colwill,CB,80,70,43,71,72,81,80
Lisanne Gräwe,CM,80,54,71,75,78,69,69
Carmen Menayo,CB,80,76,47,68,72,81,72
Maghnes Akliouche,RM,80,74,70,78,83,48,62
Marco Asensio,RW,80,70,78,81,82,43,60
Kerem Aktürkoğlu,LW,80,85,75,74,81,41,58
Jan Paul van Hecke,CB,80,67,46,72,70,80,78
Álvaro García,LM,80,88,70,77,81,51,45
Deniz Undav,ST,80,66,82,74,80,33,77
Samuel Chukwueze,RW,80,88,74,74,83,36,57
Castello Lukeba,CB,80,72,43,68,73,81,75
Casemiro,CDM,80,36,74,76,69,80,76
Evanilson,ST,80,76,79,66,77,37,76
Abdülkerim Bardakcı,CB,80,59,46,70,69,81,85
Arthur Theate,CB,80,67,40,70,71,80,82
Jadon Sancho,LW,80,79,73,77,87,35,58
Hayley Ladd,CDM,80,53,57,72,70,78,78
Pau Torres,CB,80,67,41,75,69,82,73
Riqui Puig,CM,80,73,71,79,82,50,52
Borja Iglesias,ST,80,62,82,71,74,40,77
Odilon Kossounou,CB,80,80,32,64,67,81,78
Florentino,CDM,80,55,47,65,73,81,80
Marina Hegering,CB,80,52,57,63,71,82,76
Ainhoa Moraza,RB,80,80,45,67,66,77,66
Yeremy Pino,RM,80,77,73,78,81,38,53
Sergio Busquets,CDM,80,35,61,76,77,77,73
Federico Gatti,CB,80,76,42,53,65,81,80
Diego Llorente,CB,80,64,41,63,69,81,76
Évelyne Viens,ST,80,81,79,62,80,28,63
Ousmane Diomande,CB,80,80,26,51,70,79,86
Clément Lenglet,CB,80,54,45,69,64,82,76
Annaïg Butel,CB,80,60,42,65,64,82,77
Harry Maguire,CB,80,35,57,70,65,80,82
Alexsandro,CB,80,66,40,63,59,80,81
Andreas Christensen,CB,80,64,32,67,70,81,74
Lotte Wubben-Moy,CB,80,58,42,62,65,83,76
James Tarkowski,CB,80,45,47,64,59,81,82
Abby Dahlkemper,CB,80,41,50,62,63,83,74
Chris Smalling,CB,80,45,47,57,59,83,77
Richard Ríos,CM,79,81,70,77,82,72,82
Ana-Maria Crnogorčević,RM,79,78,78,75,82,72,79
Callum McGregor,CDM,79,77,76,78,80,72,78
Daizen Maeda,LW,79,92,79,70,76,65,79
Kouadio Manu Koné,CM,79,74,74,75,81,74,82
Rodrigo Zalazar,CAM,79,80,81,79,78,67,74
Matheus Nunes,RB,79,85,70,76,79,73,76
Mario Lemina,CDM,79,79,67,75,76,78,83
Nuno Santos,LM,79,79,81,76,79,69,73
Yuri Berchiche,LB,79,79,68,74,75,77,82
Diogo Dalot,RB,79,85,63,74,77,76,78
Martina Rosucci,CB,79,71,68,79,78,80,76
Stefan Ortega,GK,79,78,77,85,81,52,78
Paulo Gazzaniga,GK,79,79,78,81,78,57,78
Kyle Walker,RB,79,80,64,75,76,77,78
Rodinei,RB,79,81,66,73,79,74,77
Andrei Rațiu,RB,79,92,60,74,79,74,71
Leire Baños,CDM,79,74,70,74,76,75,81
Maximilian Arnold,CDM,79,64,80,79,76,75,75
Sergiño Dest,RB,79,87,60,75,83,72,72
Andrea Cambiaso,LB,79,78,70,77,79,75,70
Sophia Winkler,GK,79,81,77,75,81,59,76
Davide Zappacosta,LM,79,76,73,77,77,76,69
Julia Grosso,LM,79,75,68,79,80,71,75
Ramy Bensebaini,LB,79,73,70,70,77,78,79
Ferdi Kadıoğlu,RB,79,82,68,74,80,76,67
Hidemasa Morita,CM,79,68,72,76,79,73,78
Darwin Núñez,ST,79,88,79,72,76,49,82
Katrina Gorry,CM,79,75,74,78,80,68,70
Luis Milla,CM,79,69,72,80,76,75,73
Nico González,CDM,79,67,70,77,77,74,80
Rinsola Babajide,LW,79,89,77,73,78,50,78
Viola Calligaris,CB,79,79,59,72,75,80,80
Ryan Christie,CDM,79,69,70,77,78,74,76
Pablo Fornals,CDM,79,65,75,80,80,73,71
Nahuel Molina,RB,79,82,67,73,76,75,71
Ian Maatsen,LB,79,87,65,75,81,73,63
Konstantinos Tzolakis,GK,79,79,77,74,81,54,79
Angeliño,LB,79,69,70,81,80,74,69
Vanja Milinković-Savić,GK,79,79,77,84,79,43,81
Julian Ryerson,RB,79,74,63,71,76,77,82
Evander,CAM,79,72,77,78,81,66,69
Anton Stach,CDM,79,70,68,75,72,78,80
Jordan Henderson,CDM,79,65,71,80,74,75,77
Marcos Alonso,CB,79,57,74,80,74,80,77
Paul Pogba,CM,79,64,76,81,83,60,78
Maitane,CDM,79,69,62,76,74,79,82
Sergio Gómez,LM,79,73,74,80,79,71,65
Dan Ndoye,LM,79,89,72,70,81,62,68
Elene Lete,GK,79,80,75,75,80,54,78
Pape Matar Sarr,CM,79,68,66,76,78,77,76
Paulina Krumbiegel,LM,79,84,72,74,78,61,72
Nicolò Rovella,CDM,79,76,63,77,78,75,71
Amadou Onana,CDM,79,74,62,72,73,78,81
Jasper Cillessen,GK,79,78,78,71,80,54,78
Ramona Bachmann,LM,79,72,78,77,81,53,78
Jelena Čanković,CM,79,73,79,75,82,59,71
Fiamma Benítez,CAM,79,78,73,77,79,60,72
Hamari Traoré,RB,79,82,57,72,75,74,78
Pau López,GK,79,77,77,78,79,48,79
Matty Cash,RB,79,75,66,71,75,75,76
Mackenzie Arnold,GK,79,78,73,77,81,51,78
Mauro Júnior,LB,79,83,66,76,81,73,59
Ismael Saibari,CAM,79,78,75,74,82,51,78
Oihane Hernández,RB,79,78,62,75,73,76,74
Alexandr Golovin,LM,79,73,76,79,82,61,66
Lauren Barnes,CB,79,74,53,73,76,81,80
Manuela Zinsberger,GK,79,78,77,78,78,46,80
Kasper Schmeichel,GK,79,78,77,81,79,42,79
Juan Musso,GK,79,79,77,73,82,44,81
Sergio Herrera,GK,79,79,78,75,80,47,77
Rasmus Kristensen,RB,79,69,65,70,72,79,81
Marie Levasseur,RB,79,77,66,65,74,76,78
Mario Gila,CB,79,85,53,67,75,80,76
Łukasz Skorupski,GK,79,79,76,68,83,51,78
Kepa,GK,79,77,78,82,81,40,77
Tyler Adams,CDM,79,79,56,71,75,79,75
Nicolás Domínguez,CDM,79,69,65,72,76,76,77
Pervis Estupiñán,LB,79,76,57,77,78,75,72
Álvaro Valles,GK,79,78,78,78,80,41,80
Alan Varela,CDM,79,70,65,74,73,75,78
Andrea Medina,LB,79,80,53,74,74,78,76
Lewis Cook,CDM,79,69,63,77,77,75,73
Esther Sullastres,GK,79,80,77,74,76,48,79
Nikola Vlašić,CAM,79,74,76,76,81,57,70
Kika Nazareth,LW,79,79,76,77,80,56,66
Sergi Cardona,LB,79,82,56,71,75,75,75
Valentin Rongier,CDM,79,62,66,75,78,74,78
Denis Bouanga,LW,79,85,81,71,79,38,79
Kamil Grabara,GK,79,80,76,73,84,42,78
Reinildo,LB,79,81,55,68,74,77,78
Caoimhin Kelleher,GK,79,77,76,79,80,43,78
Alexis Saelemaekers,RM,79,80,67,75,81,66,63
Kaku,CAM,79,81,73,81,80,52,64
Amine Gouiri,ST,79,77,82,76,80,45,71
Chantal Hagel,CM,79,49,75,76,79,72,80
Luke Shaw,CB,79,69,57,78,75,79,72
Augusto Batalla,GK,79,78,78,74,80,43,77
Marko Dmitrović,GK,79,76,79,78,80,37,80
Guruzeta,ST,79,73,78,72,78,51,78
Fran García,LB,79,89,50,70,78,72,71
Aleksandar Pavlović,CDM,79,62,64,79,78,76,71
Malo Gusto,RB,79,84,45,75,78,73,74
Vilde Bøe Risa,CM,79,64,71,77,79,63,75
Jovana Damnjanović,CAM,79,80,78,72,77,43,78
Vicki Becho,RW,79,85,76,69,85,45,68
Katie Lund,GK,79,78,78,73,80,40,79
Didi Haračić,GK,79,78,77,73,80,43,77
Manuel Ugarte,CDM,79,62,65,72,76,77,75
Arnau Martínez,RB,79,79,54,75,74,74,71
Kaishū Sano,CDM,79,79,51,67,76,78,75
Marko Livaja,ST,79,63,82,77,79,43,82
Wataru Endo,CDM,79,58,68,71,77,79,73
Adam Wharton,CDM,79,62,62,81,77,75,69
Honoka Hayashi,CM,79,78,71,78,80,62,57
Fernando Muslera,GK,79,81,80,66,77,43,78
Albert Guðmundsson,ST,79,87,79,70,83,37,69
João Félix,CAM,79,77,78,77,82,45,66
Moleiro,LM,79,83,70,75,81,51,65
Sarah Mayling,RB,79,70,59,71,71,78,76
Walter Benítez,GK,79,79,78,72,80,37,78
Olivier Boscagli,CB,79,65,50,77,77,79,76
Sander Berge,CDM,79,55,65,74,71,75,84
Thiago Almada,CAM,79,79,74,79,83,51,58
Evann Guessand,RW,79,83,76,73,79,36,77
Lee Kang In,RW,79,72,75,80,82,50,64
Amad,CAM,79,85,74,75,83,54,52
Angelina,LM,79,72,69,78,80,59,65
Nico Paz,CAM,79,78,71,77,82,51,64
Sead Kolašinac,CB,79,61,63,68,69,79,82
Stole Dimitrievski,GK,79,79,78,74,78,36,77
Justin Kluivert,CAM,79,87,78,76,81,38,62
Lucas Zelarayán,CAM,79,74,76,77,81,46,67
Stephan El Shaarawy,LM,79,78,75,76,83,49,59
Sophie Schmidt,CDM,79,44,74,75,78,77,72
Donyell Malen,RM,79,86,78,72,82,35,67
Ismaïla Sarr,CAM,79,91,78,76,78,28,69
Facundo Medina,CB,79,74,44,70,72,79,81
Santiago Giménez,ST,79,78,80,70,77,46,69
Mary Fowler,RW,79,80,77,73,81,47,62
Joey Veerman,CM,79,53,72,84,75,65,71
Kenan Yıldız,CAM,79,84,78,74,83,35,66
Marc Bartra,CB,79,64,59,70,71,80,75
Martin Terrier,ST,79,78,79,75,80,36,71
Kerstin Casparij,RB,79,76,58,72,74,77,62
Maddi Torre,CB,79,62,56,76,69,82,74
Alexandre Lacazette,ST,79,65,82,75,80,44,72
Hany Mukhtar,CAM,79,82,73,77,80,44,62
Stefan Posch,RB,79,75,55,68,66,80,74
Katja Snoeijs,ST,79,81,79,66,79,43,70
Maximilian Beier,ST,79,86,79,68,80,43,62
Emmanuel Agbadou,CB,79,80,48,63,66,78,83
Lou Bogaert,LB,79,77,51,71,75,78,66
Leon Bailey,RM,79,87,74,73,84,38,61
Viktor Tsygankov,RM,79,82,75,79,78,43,60
Iliman Ndiaye,LM,79,84,76,70,84,40,63
Sofia Cantore,RW,79,79,78,73,79,42,66
Cornelia Kramer,ST,79,81,80,58,76,48,73
Nordi Mukiele,RB,79,72,49,67,71,80,77
Trevoh Chalobah,CB,79,66,53,69,70,80,78
João Pedro,ST,79,78,78,72,81,37,70
Martina Lenzini,CB,79,74,47,71,68,79,77
Jun Endo,LM,79,78,74,74,78,45,66
Marco Reus,CAM,79,58,81,81,80,52,62
Maxence Lacroix,CB,79,88,40,57,67,80,82
Brennan Johnson,RW,79,86,76,72,78,43,59
Celin Bizet,RM,79,84,72,75,79,37,67
Jana,RB,79,71,53,71,67,79,73
Juan Foyth,CB,79,68,47,71,71,80,76
Marcin Bułka,GK,79,79,76,71,81,27,79
Bafodé Diakité,CB,79,72,46,65,71,79,80
Idrissa Gueye,CDM,79,60,59,70,73,80,70
Jhon Durán,ST,79,81,81,63,75,32,80
Fábio Silva,ST,79,81,77,64,79,32,79
Luana,CM,79,50,72,78,81,66,65
Marc Casadó,CDM,79,57,64,72,80,77,62
Lizbeth Ovalle,LM,79,72,81,76,80,42,60
Nathalie Björn,CB,79,77,40,71,65,80,78
Risa Shimizu,RB,79,81,53,71,71,78,56
Jordy Clasie,CDM,79,46,64,80,75,72,70
Eric Dier,CB,79,54,62,67,62,80,82
Wesley Fofana,CB,79,74,41,62,71,80,78
Romée Leuchter,ST,79,82,80,67,79,28,70
Eric García,CB,79,63,48,70,71,80,73
Maika Hamano,CAM,79,76,72,71,81,51,54
Nick Woltemade,ST,79,67,78,65,79,41,74
Niclas Füllkrug,ST,79,57,82,71,73,43,77
Cameron Carter-Vickers,CB,79,78,33,59,72,77,84
Edon Zhegrova,RM,79,84,71,76,85,25,62
Ayaka Yamashita,GK,79,78,76,74,80,19,76
Moeka Minami,CB,79,64,56,58,70,81,74
Illia Zabarnyi,CB,79,80,37,64,64,80,78
Samu,ST,79,79,79,58,68,36,83
Thilo Kehrer,CB,79,69,44,66,66,80,77
Tierna Davidson,CB,79,63,50,66,65,82,76
Luis Suárez,ST,79,53,82,74,76,41,75
Carles Gil,CAM,79,70,71,80,79,38,62
Francisco Conceição,RM,79,87,68,73,85,36,50
Olivia Smith,ST,79,79,78,68,82,24,66
Abderrazak Hamdallah,ST,79,59,80,70,78,31,78
Joe Gomez,CB,79,74,29,70,71,79,73
Jess Carter,CB,79,58,46,67,65,82,78
Katie Stengel,ST,79,72,80,62,74,33,74
Emil Forsberg,CAM,79,64,73,81,80,35,61
Toluwalase Arokodare,ST,79,75,80,57,70,31,81
Gianluca Scamacca,ST,79,65,81,67,74,36,70
Olivier Giroud,ST,79,48,80,71,73,41,79
Sebastián Coates,CB,79,60,49,54,61,81,84
Arkadiusz Milik,ST,79,50,82,72,77,40,67
Marcos Leonardo,ST,79,78,78,63,75,27,67
Rafaelle,CB,79,55,39,68,65,81,79
Jarrad Branthwaite,CB,79,71,39,58,60,80,78
Kevin Danso,CB,79,73,32,57,62,78,83
Alanna Kennedy,CDM,79,44,46,70,64,79,75
Julie Pasquereau,CB,79,54,38,65,60,80,81
Philipp Lienhart,CB,79,67,28,59,64,81,78
Berat Djimsiti,CB,79,64,39,60,53,81,79
Vedat Muriqi,ST,79,50,81,63,71,29,82
Rocío Gálvez,CB,79,69,29,55,66,79,78
Catena,CB,79,64,39,63,53,79,78
Nathan Collins,CB,79,62,31,58,63,80,81
Dan Burn,CB,79,42,36,67,64,79,85
Aldana Cometti,CB,79,62,30,56,63,80,80
Alana Cook,CB,79,40,44,61,61,82,78
Katie Lind,CB,79,50,43,57,63,83,69
Weston McKennie,CM,78,77,71,77,77,80,80
Toni Payne,RM,78,88,72,73,76,72,80
Alexander Bah,RB,78,90,65,72,75,73,81
Marcos Acuña,LB,78,76,69,77,81,71,80
Nuno Tavares,LB,78,88,67,72,80,70,77
Ridle Baku,RM,78,81,72,73,81,71,75
Lukáš Provod,CAM,78,76,75,78,78,64,82
Cameron Puertas,CAM,78,74,75,79,79,69,76
Kateřina Svitková,CAM,78,74,78,76,82,71,69
Elena Julve,RW,78,90,71,73,83,66,67
Lewis Ferguson,CM,78,72,78,74,78,72,75
Nina Lührßen,LB,78,75,70,77,76,73,77
Georginio Wijnaldum,CAM,78,67,72,77,80,76,75
Jordi Alba,LB,78,82,69,78,80,70,68
Mykola Shaparenko,CM,78,79,71,79,79,68,71
Ellie Roebuck,GK,78,81,77,76,78,59,76
Kenneth Taylor,CM,78,73,77,78,78,67,74
Luka Sučić,CM,78,76,76,78,77,68,72
Hugo Larsson,CM,78,77,73,71,78,71,77
Rosa Otermín,LB,78,78,65,75,75,74,80
Robert Sánchez,GK,78,79,77,75,79,59,77
Gonzalo Montiel,RB,78,81,63,71,77,74,80
Santiago Ascacíbar,CDM,78,78,73,72,75,74,74
Mahdi Camara,CM,78,74,68,74,77,77,76
Jacob Ramsey,LM,78,77,75,73,80,68,72
Leonardo Spinazzola,LB,78,85,65,73,77,76,67
Johan Mojica,LB,78,88,65,73,73,74,70
Zubeldia,CB,78,76,63,73,72,78,81
Bart Verbruggen,GK,78,79,76,76,81,56,75
Mert Günok,GK,78,76,76,79,78,56,77
Cristiano Biraghi,LB,78,72,69,78,76,76,71
Luis Henrique,RM,78,90,73,71,77,54,77
Clara Pinedo,CAM,78,82,76,76,78,63,67
Jauregizar,CM,78,71,70,75,79,72,75
Mattia Perin,GK,78,78,78,71,78,57,79
Jens Stage,CM,78,63,73,74,77,75,79
Matt O'Riley,CAM,78,68,78,79,76,67,73
Chiquinho,CM,78,74,75,78,78,66,70
Renan Lodi,LB,78,75,69,76,77,73,71
Grace Clinton,CAM,78,75,75,74,77,65,75
Mitchell Weiser,RB,78,78,63,74,82,71,72
Marcelino Moreno,CAM,78,90,73,75,81,53,68
Silvia Lloris,CB,78,80,62,71,72,79,76
Myles Lewis-Skelly,LB,78,76,60,74,77,75,78
Leandro Paredes,CM,78,62,70,82,79,72,74
Adam Marušić,RB,78,80,66,67,74,75,77
Dodô,RB,78,86,59,74,79,72,69
Manuel Lazzari,RB,78,90,61,75,81,71,61
Francisco Moura,LB,78,78,63,75,75,74,74
Alistair Johnston,RB,78,82,59,73,72,73,80
Geny Catamo,RM,78,91,74,69,82,64,59
Yacine Adli,CDM,78,70,69,80,78,73,68
Andrea Colpani,RM,78,76,76,77,78,65,66
Riccardo Calafiori,LB,78,72,66,71,75,77,77
Kirsty Hanson,LM,78,81,74,77,77,57,72
Geoffrey Kondogbia,CB,78,65,69,73,71,78,81
Pape Gueye,CM,78,67,65,75,75,76,79
Ladislav Krejčí,CB,78,72,68,68,69,76,84
Daniel Bragança,CM,78,79,72,77,80,67,62
Oscar Dorley,CDM,78,78,57,76,79,75,72
Maite Oroz,CM,78,77,67,76,81,63,73
Laura Feiersinger,CM,78,82,66,76,78,67,68
İrfan Can Kahveci,RW,78,73,77,81,80,58,67
Sebastian Szymański,CAM,78,78,76,78,77,60,67
Lovro Majer,CM,78,70,73,80,83,60,70
Sonia Ouchene,LM,78,80,68,77,79,62,70
Sofyan Amrabat,CDM,78,61,70,73,74,75,82
Laura Benkarth,GK,78,81,77,79,77,45,76
Emil Audero,GK,78,79,74,72,81,53,76
Bryan Heynen,CDM,78,60,73,75,76,73,78
Roland Sallai,RM,78,77,71,71,79,63,74
Yehvann Diouf,GK,78,78,75,76,80,50,76
Yves Bissouma,CDM,78,66,66,74,79,76,74
Rebecca Knaak,CB,78,65,69,78,73,79,71
Mats Wieffer,CDM,78,67,66,74,74,76,78
Conor Bradley,RB,78,80,61,70,75,75,74
Ander Herrera,CDM,78,59,71,76,77,77,74
Andrija Živković,RM,78,82,74,74,81,57,66
Saša Lukić,CDM,78,60,69,76,74,76,79
Cucho,ST,78,81,77,75,81,42,78
Gemma Gili,CM,78,65,72,73,75,71,78
João Mário,LM,78,68,75,79,79,64,68
Rodrigo Rey,GK,78,76,76,74,79,50,78
Conan Ledesma,GK,78,79,75,73,79,49,78
Raoul Bellanova,RM,78,86,54,72,76,71,74
Martin Baturina,CAM,78,77,70,78,83,59,66
Morgan Weaver,LW,78,82,76,76,77,45,77
Inma Gabarro,LM,78,86,75,72,78,52,70
Richarlison,ST,78,76,78,72,78,53,75
Nicolas Kühn,RW,78,91,73,70,81,46,71
