PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Jordan Nobbs,CM,81,75,77,81,83,67,64
Gabi Nunes,ST,81,85,80,74,81,39,83
Sjoeke Nüsken,CM,81,69,72,76,78,81,76
Riccardo Orsolini,RM,81,79,80,78,83,49,67
Stefan Ortega,GK,81,79,77,86,84,52,81
Nicolás Otamendi,CB,81,60,57,64,59,83,83
Mayumi Pacheco,LB,81,80,51,75,78,78,77
Isi Palazón,RM,81,84,78,79,81,39,64
Christen Press,ST,81,79,79,80,82,46,69
Aaron Ramsdale,GK,81,81,79,85,83,48,78
Marcus Rashford,LM,81,89,83,76,82,33,64
David Raum,LB,81,85,61,81,78,73,78
Martina Rosucci,CB,81,73,68,79,80,82,77
Amaiur Sarriegi,RW,81,88,77,75,84,46,81
Stefan Savić,CB,81,63,35,57,57,83,79
Xaver Schlager,CDM,81,72,70,74,78,75,79
Jerdy Schouten,CDM,81,65,59,72,76,80,72
Caroline Seger,CM,81,49,75,81,77,81,77
Linda Sembrant,CB,81,64,33,60,73,82,80
Carolin Simon,LB,81,75,57,74,79,80,71
Ellyes Skhiri,CDM,81,60,73,74,75,80,76
Milan Škriniar,CB,81,57,45,60,65,83,80
Dominic Solanke,ST,81,75,81,66,78,29,83
David Soria,GK,81,81,79,73,82,43,80
Raheem Sterling,LM,81,85,78,75,85,42,65
Andi Sullivan,CDM,81,65,61,78,75,79,79
Dominik Szoboszlai,CAM,81,82,80,84,80,59,70
Youri Tielemans,CM,81,44,79,83,79,69,70
Sandie Toletti,CM,81,79,76,83,80,72,76
Manuel Ugarte,CDM,81,69,65,73,77,78,80
Deniz Undav,ST,81,67,82,75,80,33,78
Álvaro Valles,GK,81,80,79,79,83,41,81
Lucas Vázquez,RB,81,81,74,80,81,74,69
Joey Veerman,CM,81,55,72,85,77,66,72
Évelyne Viens,ST,81,81,80,61,80,25,63
Vivian,CB,81,79,48,57,69,82,81
Callum Wilson,ST,81,78,82,67,79,42,75
Lotte Wubben-Moy,CB,81,58,42,62,65,83,76
Lamine Yamal,RW,81,82,75,76,82,23,48
Wilfried Zaha,LM,81,86,78,73,85,37,75
Bia Zaneratto,ST,81,71,83,73,81,50,82
Piotr Zieliński,CM,81,78,76,80,83,71,62
Zubimendi,CDM,81,64,67,75,77,78,71
Tere Abelleira,CM,80,74,78,77,81,72,72
Salem Al Dawsari,LM,80,85,75,72,84,52,80
Ali Al Musrati,CDM,80,62,66,71,71,78,84
Jordi Alba,LB,80,82,70,80,81,72,69
Toby Alderweireld,CB,80,50,61,74,66,81,82
Joachim Andersen,CB,80,52,57,72,66,79,84
Benjamin André,CDM,80,61,64,73,75,78,83
Karen Araya,CM,80,58,79,80,76,66,78
Marko Arnautović,ST,80,70,79,78,79,44,78
Maximilian Arnold,CDM,80,63,79,79,77,76,76
Fredrik Aursnes,RB,80,76,66,77,80,76,81
Ane Azkona,RM,80,81,76,78,78,54,72
Simon Banza,ST,80,75,80,56,76,36,77
Roberto Firmino,CAM,80,67,75,79,85,58,76
Bradley Barcola,LW,80,88,74,75,81,34,64
Harvey Barnes,LW,80,85,78,75,81,43,68
Christoph Baumgartner,CAM,80,77,74,74,82,47,60
Walter Benítez,GK,80,79,78,72,82,37,79
Gonçalo Inácio,CB,80,80,37,64,71,81,79
Charlotte Bilbault,CDM,80,54,64,69,64,81,85
Nicole Billa,ST,80,81,81,68,80,42,81
Yves Bissouma,CDM,80,71,67,75,81,78,77
Daley Blind,CB,80,36,62,83,77,83,70
Denis Bouanga,LW,80,85,81,74,79,38,79
Yan Couto,RM,80,85,61,76,81,72,64
Alessandro Buongiorno,CB,80,65,45,69,65,82,76
Kessya Bussy,LM,80,81,78,73,84,43,54
Davide Calabria,RB,80,78,57,70,76,79,71
Viola Calligaris,CB,80,79,59,72,75,81,80
Deyna Castellanos,CM,80,74,83,80,83,55,72
Lucas Chevalier,GK,80,80,79,72,83,45,78
Samuel Chukwueze,RW,80,88,74,74,83,36,61
Jonathan Clauss,RB,80,88,69,76,78,73,69
Rachel Corboz,CM,80,58,74,80,81,71,64
Marine Dafeur,CM,80,73,74,80,80,68,76
Abby Dahlkemper,CB,80,46,47,61,63,84,72
Kevin Danso,CB,80,75,32,57,62,80,85
Tierna Davidson,CB,80,68,50,65,65,84,76
Evanilson,ST,80,76,78,65,78,37,80
De Marcos,RB,80,79,64,74,75,77,78
Michele Di Gregorio,GK,80,82,78,78,82,56,82
Eric Dier,CB,80,58,63,70,63,81,81
Jérémy Doku,LW,80,92,72,73,86,30,68
Éderson,CM,80,72,68,75,79,77,80
Barbara Dunst,CM,80,66,69,76,81,76,71
Jun Endo,LW,80,86,76,76,79,45,70
Wataru Endo,CDM,80,60,68,71,78,79,76
Pervis Estupiñán,LB,80,78,57,75,79,77,75
Wladimiro Falcone,GK,80,83,79,75,84,27,76
Laura Feiersinger,CM,80,82,68,77,80,68,69
João Félix,LW,80,80,78,77,84,40,67
Naomie Feller,ST,80,91,80,70,81,34,75
Suso,RM,80,72,76,80,83,32,51
Tatiana Pinto,CM,80,76,77,76,79,68,66
Jessie Fleming,CM,80,82,77,77,82,68,51
Seko Fofana,CM,80,71,77,76,78,73,86
Juan Foyth,RB,80,71,46,71,72,81,77
Sanni Franssi,ST,80,85,79,74,79,32,76
Javi Galán,LB,80,79,56,74,79,77,72
Lola Gallardo,GK,80,81,75,77,82,51,80
Maëlle Garbino,CAM,80,73,78,78,82,53,60
Pepelu,CM,80,68,70,80,77,75,78
Hanna Glas,RB,80,73,50,70,70,81,77
Nuno Santos,LM,80,83,81,76,80,70,76
Joe Gomez,CB,80,82,28,71,72,80,79
Nicolás González,RW,80,85,76,73,83,45,62
Ana González,CDM,80,66,68,71,69,80,85
Mario Götze,CAM,80,55,74,83,83,55,69
Vincenzo Grifo,LM,80,69,77,82,81,43,64
Nemanja Gudelj,CB,80,54,73,78,70,79,85
Albert Guðmundsson,ST,80,87,79,70,83,37,72
Mattéo Guendouzi,CM,80,72,71,78,79,75,81
Sheila,ST,80,80,80,68,77,52,70
Malo Gusto,RB,80,88,49,75,78,73,75
Miguel Gutiérrez,LB,80,81,64,76,80,75,72
Amadou Haidara,CM,80,66,72,79,81,72,69
Didi Haračić,GK,80,80,78,73,80,43,78
Danilo Pereira,CB,80,50,63,70,70,80,84
Jordan Henderson,CDM,80,64,72,81,76,75,78
Oihane Hernández,RB,80,77,62,75,73,78,74
Morten Hjulmand,CDM,80,65,66,76,74,75,83
Pierre-Emile Højbjerg,CDM,80,50,73,76,74,77,80
Ibañez,CB,80,85,32,45,60,81,82
Sophie Ingle,CDM,80,64,65,75,76,77,68
Kerolin Nicoli,RM,80,81,74,76,81,42,75
Lisa Karl,RB,80,81,64,70,80,79,72
Khiara Keating,GK,80,78,79,81,80,31,80
Sophia Kleinherne,CB,80,74,46,67,73,82,74
Rosemonde Kouassi,RM,80,94,80,71,80,37,69
Bento,GK,80,79,76,77,83,28,81
Hayley Ladd,CDM,80,59,57,72,70,78,78
Maëlle Lakrar,CB,80,76,46,67,71,83,74
Lena Lattwein,CDM,80,69,71,78,81,75,81
Thomas Lemar,CM,80,81,77,81,83,67,64
Dominik Livaković,GK,80,80,76,71,83,56,80
Giovani Lo Celso,CAM,80,69,74,81,83,68,71
David López,CB,80,45,60,71,66,82,75
Katie Lund,GK,80,78,78,73,83,40,79
Harry Maguire,CB,80,37,57,70,65,80,82
Reinildo,LB,80,84,55,68,75,78,79
Iván Martín,CAM,80,75,75,79,81,68,63
Martín-Prieto,ST,80,78,81,70,75,51,87
Nemanja Matić,CDM,80,35,67,76,76,78,78
Bryan Mbeumo,RW,80,84,80,74,80,49,76
Facundo Medina,CB,80,73,36,69,72,80,79
Andrea Medina,LB,80,80,55,74,71,79,76
Erëleta Memeti,LW,80,84,70,76,80,51,64
Nuria Mendoza,CB,80,71,56,71,65,81,79
Édouard Mendy,GK,80,78,77,75,81,34,79
Dries Mertens,CAM,80,68,78,81,81,43,50
Daniel Muñoz,RB,80,84,66,72,76,75,82
Vedat Muriqi,ST,80,53,82,63,73,29,82
João Mário,LM,80,68,76,80,82,64,68
Jesús Navas,RB,80,81,68,79,80,76,55
David Neres,LM,80,86,75,75,86,43,64
Alexander Nübel,GK,80,81,76,81,82,48,78
Kelley O'Hara,RB,80,83,56,72,75,78,73
Denise O'Sullivan,CDM,80,82,70,72,78,78,79
Mario Pašalić,CM,80,69,78,77,81,67,77
Vangelis Pavlidis,ST,80,75,82,67,78,44,82
Matteo Politano,RW,80,80,78,78,83,42,54
Midge Purce,RW,80,89,76,76,79,42,73
Ivan Rakitić,CM,80,48,79,83,77,74,70
Géraldine Reuteler,CM,80,89,75,77,84,56,75
Faustine Robert,RM,80,89,78,77,79,55,54
Amir Rrahmani,CB,80,69,51,58,61,82,78
Ruiz de Galarreta,CDM,80,72,65,77,79,77,76
Allan Saint-Maximin,LM,80,89,72,73,87,29,68
Davinson Sánchez,CB,80,77,47,55,65,79,82
Diego Carlos,CB,80,63,47,63,67,79,76
Téji Savanier,CAM,80,60,76,84,82,68,68
Kasper Schmeichel,GK,80,77,76,79,78,42,80
Elisa Senß,CDM,80,66,68,78,83,74,66
William Carvalho,CDM,80,37,68,78,76,76,84
Mohamed Simakan,CB,80,75,43,65,69,81,80
Sebastian Szymański,CAM,80,81,77,79,79,51,67
Mehdi Taremi,ST,80,78,79,75,81,38,73
James Tarkowski,CB,80,47,45,64,59,81,81
Jean-Clair Todibo,CB,80,81,47,64,69,80,78
Ivan Toney,ST,80,77,81,71,75,51,81
Marta Torrejón,RB,80,63,54,74,73,80,75
Marion Torrent,CDM,80,70,58,74,76,81,73
Ferran Torres,LW,80,84,78,76,81,35,68
Hamari Traoré,RB,80,82,57,72,76,75,78
Lars Unnerstall,GK,80,80,80,66,83,32,80
André Silva,ST,80,74,80,71,81,46,77
Hans Vanaken,CAM,80,45,79,83,77,60,76
Jordan Veretout,CM,80,75,75,78,79,75,80
Ainhoa Moraza,RB,80,80,45,66,66,77,66
Timo Werner,LM,80,91,79,69,80,35,69
Mats Wieffer,CDM,80,70,66,74,75,76,83
Axel Witsel,CB,80,34,63,77,75,83,75
Barış Alper Yılmaz,RM,80,91,75,71,82,67,84
Sarah Zadrazil,CDM,80,51,66,72,80,75,83
Warren Zaïre-Emery,CM,80,79,68,77,80,75,78
André-Franck Zambo Anguissa,CDM,80,75,67,71,76,77,88
Lucas Zelarayán,CAM,80,71,77,79,83,46,67
Hakim Ziyech,RM,80,74,77,82,80,50,66
Zubeldia,CB,80,78,63,74,73,80,82
Karim Adeyemi,LM,79,96,73,71,81,34,70
Sara Agrež,LB,79,76,48,70,65,79,79
Nayef Aguerd,CB,79,67,50,64,64,81,75
Eseosa Aigbogun,LB,79,81,56,69,71,78,67
Rayan Aït-Nouri,LB,79,84,52,73,82,73,70
Raúl Albiol,CB,79,33,41,62,63,83,67
Iris Arnaiz,CDM,79,69,67,74,73,79,77
Kepa,GK,79,78,77,83,82,40,77
Emil Audero,GK,79,80,74,73,83,53,76
Ezequiel Ávila,ST,79,77,80,65,77,45,85
Azpilicueta,CB,79,59,55,76,72,81,74
Álex Baena,LM,79,74,75,80,78,65,67
Alexander Bah,RB,79,91,65,72,75,74,81
Johan Bakayoko,RW,79,86,71,70,82,33,63
Leonardo Balerdi,CB,79,64,45,62,68,80,77
Elizabeth Ball,CB,79,39,44,59,63,82,73
Éver Banega,CM,79,52,73,81,78,73,73
Estefanía Banini,CM,79,75,80,80,81,64,65
Abdülkerim Bardakcı,CB,79,61,45,71,69,79,86
Molly Bartrip,CB,79,69,56,69,68,81,77
Vicki Becho,ST,79,84,77,70,85,45,65
Laura Benkarth,GK,79,81,80,79,78,45,77
Yuri Berchiche,LB,79,79,68,74,75,77,83
Steven Berghuis,RW,79,72,80,82,79,39,66
Steven Bergwijn,LW,79,80,76,74,82,41,70
Cristiano Biraghi,LB,79,72,69,78,76,76,73
Marco Bizot,GK,79,79,76,72,80,46,79
Vilde Bøe Risa,CM,79,64,68,73,79,63,74
Sacha Boey,RB,79,82,55,66,77,78,80
Giacomo Bonaventura,CAM,79,65,78,80,80,70,64
Jarrad Branthwaite,CB,79,71,37,53,59,79,77
Brian Brobbey,ST,79,85,76,57,73,30,80
Signe Bruun,ST,79,67,78,63,72,45,75
Marcin Bułka,GK,79,79,76,71,81,27,79
Linda Caicedo,LW,79,86,70,79,80,38,47
Jelena Čanković,CM,79,73,79,75,82,59,71
Matheus Cunha,ST,79,84,78,76,83,44,75
Matty Cash,RB,79,77,66,71,75,75,76
Valentin Castellanos,ST,79,72,79,69,75,42,77
Catena,CB,79,65,39,63,53,80,78
Dani Ceballos,CM,79,63,70,79,82,70,67
Mylène Chavas,GK,79,79,78,75,81,39,79
Ben Chilwell,LB,79,76,60,78,77,75,72
Hawa Cissoko,CB,79,51,34,60,54,79,79
Jordy Clasie,CDM,79,57,64,79,75,72,69
Sam Coffey,CM,79,73,72,79,75,77,77
Aldana Cometti,CB,79,62,30,56,63,80,80
Dante,CB,79,32,52,69,65,81,79
Jovana Damnjanović,ST,79,79,77,70,77,43,77
Andreia Jacinto,CM,79,74,68,76,76,64,70
Charles De Ketelaere,CAM,79,69,77,78,81,55,70
Marten de Roon,CM,79,64,71,75,75,82,83
Tainara,CB,79,54,46,65,68,82,71
Romain Del Castillo,RW,79,84,76,78,81,42,65
Kristin Demann,CDM,79,65,52,77,71,77,77
Savannah DeMelo,CAM,79,66,76,78,80,52,67
Ermedin Demirović,ST,79,69,81,72,77,41,79
Sergiño Dest,LB,79,91,60,75,82,72,69
Boulaye Dia,ST,79,81,80,62,77,27,75
Samuel Lino,LM,79,83,70,73,80,51,66
Lucas Digne,LB,79,73,68,78,76,76,74
Stole Dimitrievski,GK,79,78,80,74,79,36,78
Axel Disasi,CB,79,57,48,60,59,80,81
Alexander Djiku,CB,79,75,43,67,69,79,81
Cheick Doucouré,CDM,79,65,57,70,75,76,76
Lewis Dunk,CB,79,41,52,68,65,80,80
Hugo Duro,ST,79,73,79,67,76,47,75
Lauren,CB,79,72,33,56,63,82,74
Marcus Edwards,RW,79,85,70,72,85,30,48
Stephan El Shaarawy,LM,79,82,75,76,83,49,62
Eljif Elmas,CAM,79,73,72,74,82,66,67
Aritz Elustondo,RB,79,64,39,64,61,80,77
Meret Felde,CM,79,55,71,76,75,71,71
Jana Feldkamp,CDM,79,72,63,67,74,81,77
Lewis Ferguson,CM,79,75,78,75,80,73,82
Mark Flekken,GK,79,80,74,83,82,32,77
Louise Fleury,LM,79,85,73,75,78,44,65
Emil Forsberg,CAM,79,65,72,81,81,36,61
Chris Führich,LM,79,83,69,72,85,51,59
Rocío Gálvez,CB,79,69,29,54,65,79,77
Shei,RB,79,85,75,73,80,73,68
Álvaro García,LM,79,88,69,75,78,51,43
Alejandro Garnacho,LM,79,86,75,72,81,37,59
Lutsharel Geertruida,CB,79,75,57,70,76,79,78
Morgan Gibbs-White,CAM,79,75,74,79,80,57,69
Carles Gil,CAM,79,70,71,80,79,38,62
Gemma Gili,CM,79,64,71,74,76,74,79
Santiago Giménez,ST,79,79,80,70,76,49,75
Moi Gómez,CM,79,66,75,80,78,61,61
João Neves,CM,79,81,68,75,80,75,80
Robin Gosens,LB,79,72,74,73,75,76,80
Dominika Grabowska,CM,79,65,72,81,83,63,63
Mason Greenwood,RM,79,83,80,75,81,36,60
Jackie Groenen,CM,79,79,65,81,80,71,72
Maria-Luisa Grohs,GK,79,77,78,74,77,54,79
Shea Groom,CM,79,80,73,78,77,61,59
Guruzeta,ST,79,75,79,71,78,42,80
Sébastien Haller,ST,79,56,79,63,75,51,73
Isabella Hartig,CM,79,68,71,75,77,72,78
Dean Henderson,GK,79,80,76,78,81,55,75
Franck Honorat,RM,79,80,77,77,78,53,63
Hiroki Ito,CB,79,77,57,71,72,80,75
Nicolas Jackson,ST,79,83,78,65,80,40,73
Oriane Jean-François,CDM,79,71,67,71,72,79,74
Stina Johannes,GK,79,77,78,76,76,52,79
Curtis Jones,CM,79,68,71,75,81,70,75
Luka Jović,ST,79,75,79,68,79,30,72
İrfan Can Kahveci,RW,79,73,79,79,80,58,66
Alanna Kennedy,CB,79,49,46,71,65,80,76
Lukas Klostermann,CB,79,82,50,64,70,81,76
Robin Koch,CB,79,65,38,61,65,80,76
Sead Kolašinac,CB,79,64,63,67,68,79,83
Geoffrey Kondogbia,CM,79,67,71,75,75,80,88
Melissa Kössler,ST,79,82,80,68,76,45,78
Erik Lamela,RW,79,76,77,78,82,54,68
Noa Lang,LW,79,82,75,72,84,50,70
Manuel Lazzari,RB,79,93,62,76,82,70,66
Lee Kang In,CAM,79,74,74,80,82,50,66
Pierre Lees-Melou,CDM,79,62,72,78,77,73,76
Mario Lemina,CDM,79,69,67,75,75,78,80
Martina Lenzini,RB,79,74,40,70,67,79,76
Jefferson Lerma,CDM,79,72,71,71,74,77,81
Elene Lete,GK,79,80,75,75,80,54,78
Marie Levasseur,RB,79,74,66,65,74,77,74
Philipp Lienhart,CB,79,69,28,59,64,81,75
Matheus,GK,79,82,75,81,80,45,77
Katie Lind,CB,79,53,43,57,63,83,69
Hugo Lloris,GK,79,81,76,67,82,54,78
Pedro Neto,RW,79,88,74,72,83,31,59
Anthony Lopes,GK,79,80,76,69,83,65,76
Maitane,CB,79,70,63,76,74,79,83
Pau López,GK,79,77,77,79,82,48,80
Castello Lukeba,CB,79,70,43,68,73,80,73
Dodi Lukébakio,RW,79,84,78,70,82,31,59
Robert Sánchez,GK,79,79,77,75,80,58,79
Ian Maatsen,LB,79,86,65,75,81,72,63
Pablo Maffeo,RB,79,82,52,70,79,76,70
José Sá,GK,79,80,75,70,81,52,78
Noëlle Maritz,RB,79,77,47,75,72,79,73
Omar Marmoush,ST,79,89,78,66,83,32,71
Arnau Martínez,RB,79,80,50,72,74,74,70
Adam Marušić,LB,79,87,66,67,74,76,80
Jean-Philippe Mateta,ST,79,76,78,63,73,39,82
Sarah Mayling,RB,79,70,59,71,71,78,76
Borja Mayoral,ST,79,71,80,71,77,39,67
Chancel Mbemba,CB,79,73,57,65,68,80,81
Callum McGregor,CDM,79,79,74,77,80,71,78
Kristen McNabb,LB,79,75,49,71,73,77,64
Medrán,CM,79,60,71,82,79,63,69
Maria Méndez,CB,79,76,55,69,65,79,76
Kristie Mewis,CM,79,84,72,76,81,59,79
Nikola Milenković,CB,79,58,45,62,62,79,82
Moeka Minami,CB,79,64,56,58,70,80,73
Takumi Minamino,CAM,79,79,74,75,82,40,64
Tyrone Mings,CB,79,64,44,67,64,78,80
Maximilian Mittelstädt,LB,79,74,62,72,77,77,72
Caroline Møller,ST,79,76,78,70,79,45,75
Álex Moreno,LB,79,79,66,74,77,76,68
Hidemasa Morita,CM,79,69,72,76,79,74,77
Florentino,CDM,79,55,47,65,73,79,78
Hany Mukhtar,CAM,79,82,75,77,80,44,64
Nordi Mukiele,RB,79,77,49,68,71,80,80
Marie Müller,LB,79,81,69,78,80,76,69
Zećira Mušović,GK,79,80,82,79,75,40,77
Juan Musso,GK,79,79,77,73,82,44,81
Adriana Nanclares,GK,79,80,75,70,81,45,78
Galeno,LM,79,93,76,70,82,38,68
Kika Nazareth,CAM,79,79,76,75,80,55,66
Matt O'Riley,CM,79,69,77,80,77,67,76
Jonas Omlin,GK,79,79,77,76,82,52,75
Maite Oroz,CM,79,77,66,76,83,63,73
Salma Paralluelo,LW,79,93,79,71,80,45,76
Jess Park,RW,79,84,70,71,83,41,58
Julie Pasquereau,CB,79,56,38,65,60,80,80
Toni Payne,RM,79,89,73,74,77,72,81
Ayoze Pérez,LM,79,78,73,76,82,58,65
Mattia Perin,GK,79,79,79,71,81,57,79
Matteo Pessina,CM,79,68,70,77,78,72,71
Lena Petermann,ST,79,69,80,66,74,43,75
Đorđe Petrović,GK,79,79,78,73,81,41,77
Ethan Pinnock,CB,79,67,36,56,61,81,83
Yeremy Pino,LM,79,76,73,76,79,38,46
Nichelle Prince,RM,79,82,73,72,79,40,57
Soufiane Rahimi,LM,79,85,77,73,78,38,66
Gonçalo Ramos,ST,79,76,77,64,77,47,81
Antonee Robinson,LB,79,88,46,71,77,74,77
Rocky Rodríguez,CDM,79,50,76,77,79,73,84
Cinta Rodríguez,CB,79,72,46,69,67,80,79
Kaku,CAM,79,81,72,81,80,52,64
Oriol Romeu,CDM,79,40,54,68,67,79,81
Valentin Rongier,CDM,79,65,65,75,78,75,78
Frederik Rønnow,GK,79,79,79,69,81,47,78
Gerónimo Rulli,GK,79,78,76,80,81,54,79
Julian Ryerson,RB,79,75,63,70,76,76,80
María Sánchez,LM,79,85,72,75,79,43,70
Pape Matar Sarr,CDM,79,70,65,75,78,76,75
Gianluca Scamacca,ST,79,65,81,67,74,36,74
Perr Schuurs,CB,79,69,64,74,69,81,74
Benjamin Šeško,ST,79,85,78,63,77,46,78
Risa Shimizu,RB,79,81,53,71,71,78,60
Mário Rui,LB,79,80,56,77,80,74,68
Wilfried Singo,CB,79,77,57,70,73,77,83
Łukasz Skorupski,GK,79,79,76,68,83,51,78
Katja Snoeijs,ST,79,80,81,66,79,43,69
Tomáš Souček,CDM,79,50,72,71,68,80,83
Leonardo Spinazzola,LM,79,88,65,74,79,76,69
Sofie Svava,LB,79,83,53,72,77,76,79
Kateřina Svitková,CAM,79,74,76,76,83,71,69
António Silva,CB,79,80,37,64,69,79,80
Pietro Terracciano,GK,79,80,77,73,83,41,79
Martin Terrier,ST,79,82,80,75,79,36,72
Kieran Tierney,LB,79,80,60,75,77,76,75
Jurriën Timber,CB,79,78,47,67,76,80,78
Quinten Timber,CM,79,77,76,75,79,75,81
Rafael Tolói,CB,79,61,52,58,64,81,79
Paula Tomás,LB,79,82,49,75,76,77,76
Maddi Torre,CB,79,63,56,76,70,82,74
Phallon Tullis-Joyce,GK,79,80,74,75,80,44,80
Edin Višća,RM,79,82,78,76,81,47,63
Nikola Vlašić,CAM,79,75,76,76,82,58,72
Aaron Wan-Bissaka,RB,79,82,51,68,77,77,72
Wang Shuang,RW,79,84,78,74,79,42,71
James Ward-Prowse,CM,79,57,73,86,75,66,72
Morgan Weaver,LW,79,83,78,77,78,45,77
Julian Weigl,CDM,79,54,64,76,75,74,73
Yoane Wissa,LW,79,85,79,70,79,29,71
Arin Wright,CB,79,66,54,67,75,80,77
Denis Zakaria,CDM,79,80,67,72,76,78,84
Davide Zappacosta,LB,79,76,68,74,75,76,70
Edon Zhegrova,RM,79,85,71,76,82,25,62
Oleksandr Zinchenko,LB,79,66,66,83,82,76,69
Joshua Zirkzee,ST,79,73,77,72,83,37,73
Carlos Augusto,LM,79,81,72,77,80,75,80
Saud Abdulhamid,RB,78,92,46,67,72,71,77
Tammy Abraham,ST,78,78,76,65,75,36,77
Tosin Adarabioyo,CB,78,72,35,63,63,78,78
Amine Adli,ST,78,83,76,69,82,42,74
Joseph Aidoo,CB,78,75,27,47,50,77,88
Laia Aleixandri,CB,78,75,30,58,54,79,73
Miguel Almirón,RW,78,87,75,73,80,57,65
Nadiem Amiri,CM,78,67,74,80,82,60,69
Sofyan Amrabat,CDM,78,65,69,73,75,74,80
Filippa Angeldahl,CM,78,74,66,75,77,68,67
Michail Antonio,ST,78,77,74,72,76,54,82
Mauro Arambarri,CDM,78,60,65,72,74,78,78
Cristian Arango,ST,78,75,79,71,77,36,74
Ana Vitória,CAM,78,73,72,76,79,51,69
Benoît Badiashile,CB,78,62,47,67,60,78,77
Antonín Barák,CM,78,69,77,79,79,65,73
Ricardo Pereira,RB,78,73,66,76,77,77,71
Melvin Bard,LB,78,78,52,69,74,75,76
Ross Barkley,CM,78,53,75,78,77,63,74
Marc Bartra,CB,78,68,61,71,72,78,75
Sharon Beck,CAM,78,75,75,74,80,62,80
Maximilian Beier,ST,78,89,79,65,79,26,60
Andrea Belotti,ST,78,69,77,58,75,38,80
Fran Beltrán,CDM,78,58,56,77,75,76,66
Saïd Benrahma,LW,78,73,75,75,82,40,57
Ramy Bensebaini,LB,78,75,70,70,75,78,77
Nabil Bentaleb,CDM,78,52,72,77,79,71,75
Mergim Berisha,ST,78,71,79,72,75,37,72
Jan-Niklas Beste,LM,78,78,72,79,76,60,64
Veljko Birmančević,RW,78,78,73,74,81,38,59
Nathalie Björn,CB,78,77,40,71,65,79,78
Florencia Bonsegundo,CAM,78,74,81,77,81,30,69
Olivier Boscagli,CB,78,67,50,75,76,80,75
Lilian Brassier,CB,78,69,37,65,69,79,75
Pauline Bremer,ST,78,74,75,68,75,36,77
Dagný Brynjarsdóttir,CM,78,63,73,71,73,79,82
Ante Budimir,ST,78,59,79,52,74,35,77
Emiliano Buendía,RM,78,69,74,80,82,66,66
Roman Bürki,GK,78,82,75,60,82,46,73
Dan Burn,CB,78,42,36,67,63,77,84
Nélson Semedo,RB,78,80,56,69,78,74,73
Riccardo Calafiori,CB,78,69,65,70,72,78,77
Maxence Caqueret,CM,78,75,62,75,79,75,73
Daniel Podence,LM,78,84,66,71,84,33,49
Trevoh Chalobah,CB,78,67,50,67,67,78,78
Andrea Colpani,CAM,78,76,76,78,78,65,70
Laura Coombs,CM,78,69,77,74,76,68,64
Murillo,CB,78,72,43,61,67,78,82
Vladimír Coufal,RB,78,65,56,72,73,77,80
Carole Costa,CB,78,64,48,56,63,79,74
Kerem Demirbay,CM,78,62,76,79,79,69,75
Kiernan Dewsbury-Hall,CM,78,67,71,77,78,69,77
Dénes Dibusz,GK,78,77,72,74,82,27,77
Ousmane Diomande,CB,78,80,26,53,73,77,83
Berat Djimsiti,CB,78,65,39,59,48,80,79
Marko Dmitrović,GK,78,76,77,78,78,37,79
Ritsu Doan,RM,78,78,64,74,83,40,60
Danilho Doekhi,CB,78,58,42,59,65,78,80
Laura Domínguez,LB,78,77,62,75,78,75,61
Makenzy Doniak,ST,78,79,79,70,75,40,70
Oscar Dorley,CDM,78,78,57,76,79,75,72
Oscar,CAM,78,77,76,78,80,60,68
Caprice Dydasco,RB,78,78,56,70,73,73,72
Ayoub El Kaabi,ST,78,80,80,61,74,46,70
Aschraf El Mahdioui,CDM,78,65,55,74,73,70,75
Harvey Elliott,CAM,78,74,71,77,81,53,50
Christian Eriksen,CM,78,50,74,83,76,53,50
Alfonso Espino,LB,78,87,63,68,73,75,82
Lucas Perri,GK,78,81,73,80,81,35,75
Aida Esteve,CM,78,69,72,77,78,70,63
Francisco Conceição,RM,78,87,67,71,83,36,50
Laurina Fazer,CM,78,83,71,72,85,67,58
Taylor Flint,CDM,78,69,73,75,77,72,84
Wesley Fofana,CB,78,67,40,60,65,80,75
Svenja Fölmli,ST,78,79,76,71,78,54,69
Przemysław Frankowski,RB,78,90,72,75,76,70,73
Inma Gabarro,LM,78,86,75,72,78,52,71
Levi García,ST,78,89,77,71,81,35,82
Eric García,CB,78,62,44,70,70,80,71
Rubén García,RM,78,76,76,79,78,45,52
Fran García,LB,78,89,49,69,77,71,69
Federico Gatti,CB,78,75,37,51,61,80,76
Ryan Gauld,LW,78,84,67,77,82,51,54
Morgan Gautrat,CDM,78,36,63,72,71,79,69
Lee Gibson,GK,78,80,73,75,81,32,79
João Gomes,CDM,78,70,65,72,74,76,75
Campaña,CM,78,65,72,81,79,68,71
Ismaily,LB,78,76,64,73,78,73,75
Katrina Gorry,CM,78,75,72,77,80,67,70
Amine Gouiri,LM,78,77,80,75,79,45,71
Jonathan Gradit,CB,78,69,29,63,69,78,79
Ryan Gravenberch,CM,78,71,76,77,81,68,73
Michael Gregoritsch,ST,78,53,79,70,70,42,76
Guaita,GK,78,78,77,78,78,48,77
Arda Güler,CAM,78,72,73,80,82,52,50
Christian Günter,LB,78,78,58,70,71,74,82
Abderrazak Hamdallah,ST,78,61,79,70,75,31,79
